"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CRM_ATPT_CPTD_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PD_DESC","PREM_TYP_DESC","RPT_DT","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","DAY_OF_WEEK","HOUR","TIME_OF_DAY","MONTH","SEASON","CLUSTER"
313256760,66,"BROOKLYN","2025-09-20","21:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-09-21",986764,167283,40.62583754528,-73.99094489423,"Saturday",21,"Night",9,"Fall",5
314900689,121,"STATEN ISLAND","2025-10-11","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-10-22",942822,166353,40.6231883776,-74.14923769473,"Saturday",0,"Night",10,"Fall",2
299057927,121,"STATEN ISLAND","2024-12-22","10:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","CHURCH","2025-01-07",942822,166353,40.6231883776,-74.14923769473,"Sunday",10,"Morning",12,"Winter",2
303180939,121,"STATEN ISLAND","2025-03-07","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-03-19",942822,166353,40.6231883776,-74.14923769473,"Friday",20,"Evening",3,"Spring",2
308482853,121,"STATEN ISLAND","2025-05-21","10:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","OTHER","2025-06-22",942822,166353,40.6231883776,-74.14923769473,"Wednesday",10,"Morning",5,"Spring",2
301262845,66,"BROOKLYN","2025-02-10","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-18",986764,167283,40.62583754528,-73.99094489423,"Monday",20,"Evening",2,"Winter",5
306475992,63,"BROOKLYN","2024-11-10","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-05-15",1000528,168138,40.6281697437,-73.94135878348,"Sunday",20,"Evening",11,"Fall",5
301162414,63,"BROOKLYN","2024-12-01","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-16",1000528,168138,40.6281697437,-73.94135878348,"Sunday",12,"Afternoon",12,"Winter",5
305489926,121,"STATEN ISLAND","2025-04-27","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-04-28",942822,166353,40.6231883776,-74.14923769473,"Sunday",22,"Night",4,"Spring",2
306427035,66,"BROOKLYN","2017-07-13","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-05-14",986764,167283,40.62583754528,-73.99094489423,"Thursday",0,"Night",7,"Summer",5
302904370,121,"STATEN ISLAND","2025-03-16","10:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-16",942822,166353,40.6231883776,-74.14923769473,"Sunday",10,"Morning",3,"Spring",2
312701522,66,"BROOKLYN","2023-08-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOMELESS SHELTER","2025-09-10",986764,167283,40.62583754528,-73.99094489423,"Tuesday",0,"Night",8,"Summer",5
305772514,66,"BROOKLYN","2016-07-20","14:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-03",986764,167283,40.62583754528,-73.99094489423,"Wednesday",14,"Afternoon",7,"Summer",5
312295823,66,"BROOKLYN","2025-08-29","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-03",986764,167283,40.62583754528,-73.99094489423,"Friday",16,"Afternoon",8,"Summer",5
313087907,121,"STATEN ISLAND","2025-09-14","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-09-17",942822,166353,40.6231883776,-74.14923769473,"Sunday",12,"Afternoon",9,"Fall",2
305100570,63,"BROOKLYN","2025-03-14","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-21",1000528,168138,40.6281697437,-73.94135878348,"Friday",22,"Night",3,"Spring",5
307515355,70,"BROOKLYN","2025-06-04","04:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-04",991549,169019,40.63059985044,-73.97370531603,"Wednesday",4,"Night",6,"Summer",5
314750560,70,"BROOKLYN","2025-10-19","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-20",991549,169019,40.63059985044,-73.97370531603,"Sunday",8,"Morning",10,"Fall",5
304847574,70,"BROOKLYN","2025-04-13","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-16",991549,169019,40.63059985044,-73.97370531603,"Sunday",16,"Afternoon",4,"Spring",5
305746681,70,"BROOKLYN","2025-02-25","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-09",991549,169019,40.63059985044,-73.97370531603,"Tuesday",16,"Afternoon",2,"Winter",5
310147972,70,"BROOKLYN","2025-05-05","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-23",991549,169019,40.63059985044,-73.97370531603,"Monday",16,"Afternoon",5,"Spring",5
313431672,70,"BROOKLYN","2025-09-24","23:02:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-09-25",991549,169019,40.63059985044,-73.97370531603,"Wednesday",23,"Night",9,"Fall",5
303224285,70,"BROOKLYN","2024-11-12","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-20",991549,169019,40.63059985044,-73.97370531603,"Tuesday",0,"Night",11,"Fall",5
301247040,70,"BROOKLYN","2024-03-03","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-17",991549,169019,40.63059985044,-73.97370531603,"Sunday",0,"Night",3,"Spring",5
309136364,70,"BROOKLYN","2025-07-03","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-05",991549,169019,40.63059985044,-73.97370531603,"Thursday",2,"Night",7,"Summer",5
316666396,70,"BROOKLYN","2025-11-12","12:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-13",991549,169019,40.63059985044,-73.97370531603,"Wednesday",12,"Afternoon",11,"Fall",5
302778795,70,"BROOKLYN","2025-01-30","15:42:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-14",991549,169019,40.63059985044,-73.97370531603,"Thursday",15,"Afternoon",1,"Winter",5
310824264,70,"BROOKLYN","2025-08-06","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-08-07",991549,169019,40.63059985044,-73.97370531603,"Wednesday",23,"Night",8,"Summer",5
301505690,70,"BROOKLYN","2024-08-01","16:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","COMMERCIAL BUILDING","2025-02-22",991549,169019,40.63059985044,-73.97370531603,"Thursday",16,"Afternoon",8,"Summer",5
317568132,70,"BROOKLYN","2025-09-05","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-15",991549,169019,40.63059985044,-73.97370531603,"Friday",0,"Night",9,"Fall",5
310982690,70,"BROOKLYN","2025-08-08","23:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-10",991549,169019,40.63059985044,-73.97370531603,"Friday",23,"Night",8,"Summer",5
305684584,70,"BROOKLYN","2025-01-29","11:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-05-01",991549,169019,40.63059985044,-73.97370531603,"Wednesday",11,"Morning",1,"Winter",5
307288141,70,"BROOKLYN","2025-05-26","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-05-30",991549,169019,40.63059985044,-73.97370531603,"Monday",15,"Afternoon",5,"Spring",5
307671345,70,"BROOKLYN","2025-06-05","19:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-06",991549,169019,40.63059985044,-73.97370531603,"Thursday",19,"Evening",6,"Summer",5
309998276,68,"BROOKLYN","2025-01-23","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-20",977947,172030,40.63886517059,-74.02271208766,"Thursday",18,"Evening",1,"Winter",5
317711652,68,"BROOKLYN","2025-11-10","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-18",977947,172030,40.63886517059,-74.02271208766,"Monday",12,"Afternoon",11,"Fall",5
302965217,68,"BROOKLYN","2025-03-16","18:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-16",977947,172030,40.63886517059,-74.02271208766,"Sunday",18,"Evening",3,"Spring",5
310993917,68,"BROOKLYN","2025-07-29","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-10",977947,172030,40.63886517059,-74.02271208766,"Tuesday",8,"Morning",7,"Summer",5
311658892,68,"BROOKLYN","2025-08-19","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-22",977947,172030,40.63886517059,-74.02271208766,"Tuesday",2,"Night",8,"Summer",5
316971075,68,"BROOKLYN","2025-11-20","01:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-12-03",977947,172030,40.63886517059,-74.02271208766,"Thursday",1,"Night",11,"Fall",5
317121989,68,"BROOKLYN","2025-12-06","10:20:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-06",977947,172030,40.63886517059,-74.02271208766,"Saturday",10,"Morning",12,"Winter",5
303834179,68,"BROOKLYN","2025-03-18","19:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-29",977947,172030,40.63886517059,-74.02271208766,"Tuesday",19,"Evening",3,"Spring",5
316597360,68,"BROOKLYN","2025-11-01","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-24",977947,172030,40.63886517059,-74.02271208766,"Saturday",14,"Afternoon",11,"Fall",5
301837845,68,"BROOKLYN","2025-02-04","11:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-02-28",977947,172030,40.63886517059,-74.02271208766,"Tuesday",11,"Morning",2,"Winter",5
299034302,68,"BROOKLYN","2019-07-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-07",977947,172030,40.63886517059,-74.02271208766,"Monday",0,"Night",7,"Summer",5
313730413,68,"BROOKLYN","2025-09-26","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-01",977947,172030,40.63886517059,-74.02271208766,"Friday",0,"Night",9,"Fall",5
299110065,68,"BROOKLYN","2025-01-06","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-07",977947,172030,40.63886517059,-74.02271208766,"Monday",12,"Afternoon",1,"Winter",5
315743056,68,"BROOKLYN","2025-11-07","18:30:00","COMPLETED","OPPOSITE OF","RAPE","RAPE 1","PARK/PLAYGROUND","2025-11-07",977947,172030,40.63886517059,-74.02271208766,"Friday",18,"Evening",11,"Fall",5
301052386,68,"BROOKLYN","2024-08-09","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-13",977947,172030,40.63886517059,-74.02271208766,"Friday",21,"Night",8,"Summer",5
299786149,67,"BROOKLYN","1979-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-20",997843,175671,40.64885074699,-73.95101651062,"Monday",0,"Night",1,"Winter",5
314646737,67,"BROOKLYN","2025-10-16","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-16",997843,175671,40.64885074699,-73.95101651062,"Thursday",21,"Night",10,"Fall",5
298840024,69,"BROOKLYN","2025-01-03","03:36:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-01-03",1010541,175595,40.64861355106,-73.90525720323,"Friday",3,"Night",1,"Winter",3
301403698,67,"BROOKLYN","2025-01-27","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-20",997843,175671,40.64885074699,-73.95101651062,"Monday",20,"Evening",1,"Winter",5
309948927,69,"BROOKLYN","2025-07-20","21:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-07-21",1010541,175595,40.64861355106,-73.90525720323,"Sunday",21,"Night",7,"Summer",3
317722710,120,"STATEN ISLAND","2022-06-21","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-12-19",962873,174172,40.64472094387,-74.0770327199,"Tuesday",21,"Night",6,"Summer",2
317955839,67,"BROOKLYN","2025-12-24","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-25",997843,175671,40.64885074699,-73.95101651062,"Wednesday",12,"Afternoon",12,"Winter",5
315993919,120,"STATEN ISLAND","2025-11-12","13:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","ABANDONED BUILDING","2025-11-12",962873,174172,40.64472094387,-74.0770327199,"Wednesday",13,"Afternoon",11,"Fall",2
312474465,69,"BROOKLYN","2025-09-03","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-09-06",1010541,175595,40.64861355106,-73.90525720323,"Wednesday",22,"Night",9,"Fall",3
316236932,69,"BROOKLYN","2025-11-17","19:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","PARKING LOT/GARAGE (PUBLIC)","2025-11-17",1010541,175595,40.64861355106,-73.90525720323,"Monday",19,"Evening",11,"Fall",3
314269320,67,"BROOKLYN","2025-10-10","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-10",997843,175671,40.64885074699,-73.95101651062,"Friday",2,"Night",10,"Fall",5
314840299,67,"BROOKLYN","2025-10-15","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-21",997843,175671,40.64885074699,-73.95101651062,"Wednesday",14,"Afternoon",10,"Fall",5
311789302,120,"STATEN ISLAND","2025-08-24","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-08-24",962873,174172,40.64472094387,-74.0770327199,"Sunday",5,"Night",8,"Summer",2
309236897,69,"BROOKLYN","2025-07-06","21:00:00","COMPLETED","REAR OF","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-07-08",1010541,175595,40.64861355106,-73.90525720323,"Sunday",21,"Night",7,"Summer",3
304022871,67,"BROOKLYN","2025-03-31","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-02",997843,175671,40.64885074699,-73.95101651062,"Monday",22,"Night",3,"Spring",5
307187365,120,"STATEN ISLAND","2025-05-16","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-28",962873,174172,40.64472094387,-74.0770327199,"Friday",12,"Afternoon",5,"Spring",2
317391611,120,"STATEN ISLAND","2025-09-29","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","OTHER","2025-12-11",962873,174172,40.64472094387,-74.0770327199,"Monday",0,"Night",9,"Fall",2
299642481,120,"STATEN ISLAND","2025-01-17","14:40:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-01-17",962873,174172,40.64472094387,-74.0770327199,"Friday",14,"Afternoon",1,"Winter",2
314067553,120,"STATEN ISLAND","2025-10-05","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-06",962873,174172,40.64472094387,-74.0770327199,"Sunday",1,"Night",10,"Fall",2
311324798,67,"BROOKLYN","2025-05-10","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-08-17",997843,175671,40.64885074699,-73.95101651062,"Saturday",12,"Afternoon",5,"Spring",5
313486232,67,"BROOKLYN","2025-09-25","23:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-26",997843,175671,40.64885074699,-73.95101651062,"Thursday",23,"Night",9,"Fall",5
316874234,67,"BROOKLYN","2025-12-02","00:04:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-02",997843,175671,40.64885074699,-73.95101651062,"Tuesday",0,"Night",12,"Winter",5
304506727,120,"STATEN ISLAND","2025-04-09","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-10",962873,174172,40.64472094387,-74.0770327199,"Wednesday",20,"Evening",4,"Spring",2
305368097,120,"STATEN ISLAND","2025-04-25","18:30:00","COMPLETED","OPPOSITE OF","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-04-26",962873,174172,40.64472094387,-74.0770327199,"Friday",18,"Evening",4,"Spring",2
312257463,120,"STATEN ISLAND","2025-09-02","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-09-02",962873,174172,40.64472094387,-74.0770327199,"Tuesday",14,"Afternoon",9,"Fall",2
300762073,120,"STATEN ISLAND","2025-02-07","21:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-08",962873,174172,40.64472094387,-74.0770327199,"Friday",21,"Night",2,"Winter",2
301441802,120,"STATEN ISLAND","2024-11-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-21",962873,174172,40.64472094387,-74.0770327199,"Friday",0,"Night",11,"Fall",2
298970441,69,"BROOKLYN","1983-07-01","08:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-06",1010541,175595,40.64861355106,-73.90525720323,"Friday",8,"Morning",7,"Summer",3
311770708,120,"STATEN ISLAND","2025-08-22","14:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-24",962873,174172,40.64472094387,-74.0770327199,"Friday",14,"Afternoon",8,"Summer",2
299407282,67,"BROOKLYN","2024-10-20","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-14",997843,175671,40.64885074699,-73.95101651062,"Sunday",18,"Evening",10,"Fall",5
303388021,120,"STATEN ISLAND","2024-12-18","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-03-21",962873,174172,40.64472094387,-74.0770327199,"Wednesday",23,"Night",12,"Winter",2
314981823,120,"STATEN ISLAND","2017-07-17","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-23",962873,174172,40.64472094387,-74.0770327199,"Monday",0,"Night",7,"Summer",2
299749619,120,"STATEN ISLAND","2025-01-17","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-01-20",962873,174172,40.64472094387,-74.0770327199,"Friday",22,"Night",1,"Winter",2
311038458,67,"BROOKLYN","2025-08-11","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-11",997843,175671,40.64885074699,-73.95101651062,"Monday",1,"Night",8,"Summer",5
317852556,67,"BROOKLYN","2025-10-10","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-12-09",997843,175671,40.64885074699,-73.95101651062,"Friday",20,"Evening",10,"Fall",5
304389680,69,"BROOKLYN","2021-01-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-04-08",1010541,175595,40.64861355106,-73.90525720323,"Friday",0,"Night",1,"Winter",3
317955840,67,"BROOKLYN","2025-12-25","14:45:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-25",997843,175671,40.64885074699,-73.95101651062,"Thursday",14,"Afternoon",12,"Winter",5
313955268,67,"BROOKLYN","2025-10-04","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-04",997843,175671,40.64885074699,-73.95101651062,"Saturday",18,"Evening",10,"Fall",5
301151689,67,"BROOKLYN","2025-02-14","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-02-15",997843,175671,40.64885074699,-73.95101651062,"Friday",22,"Night",2,"Winter",5
317689454,120,"STATEN ISLAND","2024-10-05","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-12-18",962873,174172,40.64472094387,-74.0770327199,"Saturday",0,"Night",10,"Fall",2
316311821,120,"STATEN ISLAND","2025-11-18","23:50:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-11-19",962873,174172,40.64472094387,-74.0770327199,"Tuesday",23,"Night",11,"Fall",2
299506709,69,"BROOKLYN","2017-07-25","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-01-15",1010541,175595,40.64861355106,-73.90525720323,"Tuesday",0,"Night",7,"Summer",3
313824411,67,"BROOKLYN","2025-09-10","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-02",997843,175671,40.64885074699,-73.95101651062,"Wednesday",15,"Afternoon",9,"Fall",5
317615831,67,"BROOKLYN","2025-12-17","03:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-17",997843,175671,40.64885074699,-73.95101651062,"Wednesday",3,"Night",12,"Winter",5
313999279,69,"BROOKLYN","2025-10-05","23:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-06",1010541,175595,40.64861355106,-73.90525720323,"Sunday",23,"Night",10,"Fall",3
308727332,120,"STATEN ISLAND","2025-06-27","07:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-06-27",962873,174172,40.64472094387,-74.0770327199,"Friday",7,"Morning",6,"Summer",2
315373739,67,"BROOKLYN","2025-07-17","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-31",997843,175671,40.64885074699,-73.95101651062,"Thursday",22,"Night",7,"Summer",5
310305999,120,"STATEN ISLAND","2025-07-27","20:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-27",962873,174172,40.64472094387,-74.0770327199,"Sunday",20,"Evening",7,"Summer",2
300119650,67,"BROOKLYN","2025-01-26","19:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOMELESS SHELTER","2025-01-27",997843,175671,40.64885074699,-73.95101651062,"Sunday",19,"Evening",1,"Winter",5
307252696,75,"BROOKLYN","2025-05-29","16:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-05-30",1017036,183890,40.67135982034,-73.88181102317,"Thursday",16,"Afternoon",5,"Spring",3
302800145,67,"BROOKLYN","2025-03-10","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-03-14",997843,175671,40.64885074699,-73.95101651062,"Monday",21,"Night",3,"Spring",5
308522645,67,"BROOKLYN","2025-05-31","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-06-23",997843,175671,40.64885074699,-73.95101651062,"Saturday",2,"Night",5,"Spring",5
317871278,67,"BROOKLYN","2025-12-21","07:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-23",997843,175671,40.64885074699,-73.95101651062,"Sunday",7,"Morning",12,"Winter",5
303073485,67,"BROOKLYN","2025-02-04","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-18",997843,175671,40.64885074699,-73.95101651062,"Tuesday",21,"Night",2,"Winter",5
311967776,69,"BROOKLYN","2025-08-08","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-08-27",1010541,175595,40.64861355106,-73.90525720323,"Friday",23,"Night",8,"Summer",3
313301737,69,"BROOKLYN","2021-09-05","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-22",1010541,175595,40.64861355106,-73.90525720323,"Sunday",20,"Evening",9,"Fall",3
301950308,67,"BROOKLYN","2025-03-03","04:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-03",997843,175671,40.64885074699,-73.95101651062,"Monday",4,"Night",3,"Spring",5
314096585,120,"STATEN ISLAND","2025-10-06","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-07",962873,174172,40.64472094387,-74.0770327199,"Monday",23,"Night",10,"Fall",2
